	fluxes	reduced_costs
R07110__mito	0.0	-2.0
T_L_Allothreonine__chlomem	0.0	2.0
R00923__mito	0.0	0.0
R05688__mito	0.0	-2.0
R03036__mito	5.761191170954753e-07	-2.0
R08177__cytop	0.0001715236004332325	-2.0
R06259__e_r_	0.0	-2.0
R00968__cytop	0.0	123.99999999999636
R01070__chlo	-0.22226408990852506	2.0
R00348__cytop	0.0	-2.0
R00582__chlo	0.020295578322985112	-2.0
R08179__pero	0.0	-2.0
R07111__mito	0.0	-2.0
R05863__cytop	0.0	-2.0
R04744__pero	0.0	2.0
R00925__chlo	0.0	-2.0
R07498__e_r_	0.0	-2.0
R02340__chlo	0.0	-2.0
R07021__chlo	0.0	-2.0
R01993__mito	0.0	-2.0
TO1000033_PLAS__plas	0.0	-2.0
R10491__chlo	0.0	-2.0
TR2300023_PLAS__mitmem	0.0	-2.0
R09425__e_r_	0.0	-2.0
EX_C00093__dra	-0.0	-2.0
R02985__e_r_	0.0	-2.0
R04559__mito	0.0	2.0
R07461__cytop	0.0	-2.0
R09289__chlo	0.0	-2.0
R00866__chlo	0.0	-2.0
TO1100232_PLAS__plas	0.0	0.0
R08166__cytop	0.0	-2.0
R04745__pero	0.0	-2.0
R03427__e_r_	0.0	-2.0
R06830__cytop	0.0	-2.0
R04503__mito	0.0	-2.0
RXN0_7160__nucl	0.0	-2.0
R00734__cytop	0.0	-2.0
R06942__pero	0.0	-2.0
R09424__e_r_	0.0	-2.0
R04726__chlo	0.009692144211127593	-2.0
R00206__chlo	0.1006197909407934	-1633.7049607030167
R01315__cytop	0.0	-2.0
R07673__cytop	0.0	-2.0
R00311__chlo	0.0	-2.0
R02434__mito	0.0	-2.0
R00767__cytop	0.0	-4.547473508864641e-13
R02719__cytop	0.0	24.0
TR2900004_PLAS__mitmem	0.0	1.9999999999997726
R04224__mito	0.0009998369633735247	-2.0
R01398__cytop	0.0016655096909320686	-2.0
EX_C02659__dra	-0.0	-2.0
R02985__vacu	0.0	-2.0
R03530__mito	0.0	-2.0
R01801__e_r_	0.0	-2.0
R02098__chlo	0.0	-2.0
R09692__chlo	0.0	-3.637978807091713e-12
R00751__chlo	0.0	-2.0
R02909__cytop	0.0	-2.0
R01354__cytop	0.0	-2.0
R00974__nucl	0.0	-2.0
R03089__e_r_	0.0	-2.0
R10951__cytop	0.0	2231.7635209038854
R00516__cytop	0.0	2233.7635209038817
R07100__cytop	0.0	-2.0
T_SAM_V1__ermem	0.0003652516558663704	-2.0
R01909__cytop	0.0	10.000000000000227
R07558__chlo	0.0001868454946958309	-2.0
T_SUCFUMthr__chlomem	0.021826415084491475	-2.0
R01800__e_r_	0.0	-2.000000000014552
T_FADH2__chlomem	-0.021826415084491475	2.0
TO1100157_PLAS__plas	0.0	0.0
R12571__cytop	0.0	-2.0
R03197__cytop	0.0	-2.0
R01279__mito	0.0	-2.0
R06127__cytop	0.0	-2.0
TO1000322_PLAS__plas	0.0	-2.0
R03186__cytop	0.0	-2.0
TO1000724_PLAS__plas	0.0	-2.0
T_all_trans_Nonaprenyl_diphosphate__chlomem	5.121829769194619e-07	-2.0
T_MalonylCoA__ermem	0.004721985737163241	-2.0
R08265__chlo	0.0	-2.0
R08094__mito	0.0	-2.0
R03660__cytop	0.0007720399629484478	-2.0
R02265__mito	0.0	-2.0
T_L_Valine__chlomem	-0.0011801978889835099	26.0
R02688__cytop	0.0	-2.0
R00900__mito	0.0	-2.0
R00127__nucl	0.0	-1.999999999996362
R05068__chlo	0.0007824402671852113	-2.0
R02030__mito	0.0	-2.0
R05634__chlo	0.0056105280740470775	-2.0
R01274__cytop	0.0	2168.763520903871
R00566__cytop	0.0	-2.0
RXN_11884__e_r_	0.0	-2.0
R10147__chlo	0.0010051895299997738	-2.0
R02493__cytop	0.0	-2.0
R00940__cytop	0.0	-2.0
R02746__cytop	0.0	-2.0
R07897__chlo	0.0	-2.0
R07238__chlo	0.0	0.0
R11319__nucl	0.0	-2.0
R07889__chlo	0.0	-2.0
R01324__mito	0.030131159562213683	-2.0
TO1100154_PLAS__plas	0.0	0.0
R03237__cytop	0.0	0.0
T_ACACtm__mitmem	0.0	-2.0
R05799__nucl	0.0	-2.000000000003638
R03355__cytop	0.0	-2.0
R00562__mito	0.0	-2.0
R00529__mito	0.0009734251080618563	-2.0
R11894__cytop	0.0	-2.0
R04533__cytop	0.00016356146123019531	-2.0
EX_C01419__dra	-0.0	-2.0
R07105__cytop	0.0	-2.0
R03572__cytop	0.0	-2.0
RXN_16380__pero	0.0	-1.999999999996362
R07179__chlo	0.043027889673776354	-2.0
R06366__chlo	0.0	-2.0
R00621__mito	0.0	0.0
R05862__cytop	0.0	-2.0
R10035__cytop	0.0	-2.0
R04738__mito	0.0	2.0
R01771__chlo	0.001948429094285126	-2.0
R02529__cytop	0.0	3400.2432547393682
R10115__cytop	0.0	-2.0
TR0000098_PLAS__plas	0.0	-2.0
T_Hexadecanoic_acid_V1__ermem	0.001338997182484286	-2.0
R06411__cytop	0.0	-2.0
T_Linoleoyl_CoA__ermem	0.0001715236004332325	-2.0
TZ2900004_PLAS__chlomem	-0.004145435493960004	4.0
R07760__pero	0.0	2.0
R04170__mito	0.0	2.0
TR0000058_PLAS__plas	0.0	-2.0
T_Oxygen_V5__nucmem	0.0	-2.0
R08178__cytop	0.0004460765378824381	-2.0
R00342__mito	0.46551190966098466	-2.0
RXN_21829__e_r_	0.0	-2.0
R04429__chlo	0.0	2.0
R08181__cytop	0.0	-2.0
R07364__nucl	0.0	-2.0
R02985__cytop	0.0	-2.0
R07268__mito	0.0	-2.0
R06519__e_r_	0.0	6756.2905627116415
R07026__e_r_	0.0	-2.0
R02026__cytop	0.0	-2.0000000000004547
TO1000135_PLAS__plas	0.0	-2.0
TO1001242_PLAS__plas	0.0	-2.0
R01126__cytop	0.0	-2.0
R07355__cytop	0.0	36.0
R05071__chlo	0.0	0.0
R06264__e_r_	0.0	-2.0
R03646__mito	0.0	-2.0
R00216__chlo	0.0	2929.184694538506
R01818__cytop	4.799653798822658e-05	-2.0
TR0000075_PLAS__plas	0.0	-2.0
R00127__mito	0.080753030819638	-2.0
R04953__mito	0.0	-2.0
R10852__chlo	0.0	-2.0
RXN_16655__cytop	0.0	-2.0
T_MANtg__golmem	0.0	-2.0
R07850__chlo	0.0	-2.0
R01252__cytop	0.0	-2.0
R01830__chlo	0.22264848193989126	-2.000000000009095
RXN_14051__mito	0.0	2.0
R00962__cytop	0.0	2233.7635209038817
R04920__golg	0.0	-2.0
R04740__pero	0.0	2.0
R11174__e_r_	0.0	-2.0
R01361__mito	0.0	-2.0
R00085__cytop	0.0	4400.527041807763
5DORK__cytop	4.65958733124012e-06	-2.0
R00926__chlo	0.0	-2.0
RXN_19210_V3__chlo	0.0	-2.0
R05722__pero	0.0	-2.0
R09425__chlo	0.0	-2.0
R08192__pero	0.0	-2.0
R04640__cytop	0.0005582651359645465	-2.0
R00156__chlo	0.0	2479.292801004316
R01431__cytop	0.0	42.0
R10994__cytop	0.0	-2.0
RXN_19211__chlo	0.0	94.69683283106679
RXN_13441__e_r_	0.0027205882208473655	-2.0
R03429__cytop	0.0	-2.0
R02353__cytop	0.0	36.0
TR2000104_PLAS__mitmem	0.0	-2.0
R01138__chlo	0.0	1893.2342408034492
R03845__chlo	0.000986989123102023	-2.0
R03210__mito	0.0	-2.0
R07081__chlo	0.0	-2.0
R01082__mito	-0.029449928494637345	2.0
R09073__e_r_	9.13129139665926e-05	-2.0
R07042__cytop	0.0	-2.0
R08255__cytop	0.0	-2.0
R02331__cytop	0.0	123.99999999999636
EX_C00951__dra	-0.0	-2.0
R10688__e_r_	0.0	-2.0
R00159__golg	0.0	-2.0
R01104__cytop	0.0	-2.0
R00341__cytop	0.0	2970.1846945385078
R00149__mito	0.0	-2.0
R10764__mito	0.0	-2.0
R12427__chlo	0.0	-2.0
R03650__mito	0.0	-2.0
R02097__cytop	0.0	123.99999999999636
R00316__cytop	0.0	-2.0
R07764__cytop	0.0	-2.0
R07601__mito	0.0	-2.0
R09087__cytop	0.0	-2.0
R06447__e_r_	0.0	-2.0
R01148__cytop	0.0	2.0
TZ2900008_PLAS__vacmem	0.0	-2.0
R01466__cytop	0.0	1966.2342408034492
R03416__cytop	0.0	-2.0
T_Thiamine__chlomem	-1.0396890185650262e-06	2.0
R03869__cytop	0.0	-2.0
R07762__mito	0.0	-2.0
R04137__mito	0.0	2.0
EX_C00327__dra	0.0	7869.299576647572
T_OAAAKGtm__mitmem	-0.44568975752991125	2.0
R04543__chlo	0.00958086495918124	-2.0
R04953__cytop	0.00016356146123019531	-2.0
RXN_12968__e_r_	0.0	-2.0
T_L_Leucine_V2__mitmem	0.0	-2.0
R04734__cytop	0.0	-2.0
R01857__chlo	0.0	-2.0
R04957__mito	0.0	-2.0
R03655__mito	0.0	-2.0
EX_C00078__dra	0.0	11835.934724921157
R01230__cytop	0.0035441932555215	-2.000000000001819
R07034__e_r_	0.0	-2.0
R07094__e_r_	0.0	-2.0
EX_C00402__dra	0.0	3351.2432547393723
R04204__chlo	0.0	-2.0
R00782__mito	0.0	3357.243254739373
R02957__cytop	0.0	-2.0
R07270__chlo	0.0	0.0
T_Glucosylceramide__ermem	0.0	-2.0
R08300__cytop	0.0	-2.0
R04958__mito	0.0	-2.0
R12300__mito	5.429847469012641e-06	-2.000000000003638
TI3000692_PLAS__plas	0.0	-2.0
R03596__mito	0.0	-2.0
R04962__cytop	0.0	36.0
R01280__cytop	0.0	-2.0
TI3001549_PLAS__plas	0.0	4461.527041807763
T_Glycine__chlomem	2.478540860224256e-06	-2.0
RXN_1641__e_r_	0.0	-2.000000000007276
R00137__cytop	0.0	-2.0
T_NADtr__ermem	0.0	2.0
R10507__mito	0.0	47.0
R07099__e_r_	0.0	-2.0
R07001__e_r_	0.0	-2.0
R00286__cytop	2.9457537550660295e-06	-1.9999999999972715
R05064__mito	0.0009998369633735247	-2193.126134337639
R01280__e_r_	0.001338997182484286	-2.0
R00159__cytop	0.0	2231.7635209038817
EX_C00819__dra	0.0	3265.2432547393723
R00115__chlo	0.09279704593323854	-44.0
T_Biotin__mitmem	1.8099491563375471e-06	-2.0
R11319__mito	0.0	-2.0
R12423__chlo	0.0	-2.0
R08294__chlo	0.0	-2.0
R00678__cytop	0.0	-2.0
DEDOLP1__chlo	0.0	-2.0
R01175__pero	0.0	-2.0
R07393__cytop	0.0	-2.0
R00220__cytop	0.0	1449.175680602585
R10851__cytop	0.0	-2.0
R04783__cytop	0.0	-2.0
R01639__cytop	0.0	-2.0
R05238__cytop	0.0	-2.0
TO1000105_PLAS__plas	0.0	743.5878403012939
R00994__cytop	0.0	-2.0
R03096__cytop	0.0	-2.0
T_CO_V1__chlomem	-1.0396890185650262e-06	2.0
R00217__mito	0.0	0.0
R06740__cytop	0.0	-2.0
TO1000066_PLAS__plas	0.0	-2.0
R07892__pero	0.0	-2.0
EX_C00410__dra	-0.0	-2.0
TR2000144_PLAS__golmem	0.0	-2.0
R07758__e_r_	0.000978298660399978	-2.0
TR2900000_PLAS__mitmem	-0.46593950117878086	2.0
R02568__mito	0.0	-2.0
R04560__cytop	0.007122716991024582	-2.0
R04138__mito	0.0	-2.0
R04428__cytop	0.00016356146123019531	-2.0
R00770__cytop	0.0	0.0
R09540__cytop	0.0	-2.0
R09993__cytop	0.0	-2.0
R00343__chlo	-0.2121058366572631	2.0
R02035__cytop	0.07461900303148153	-2.0
R03417__extr	0.0	2.0
T_4_Aminobutanoate_V1__mitmem	0.0064817284470733	-2.0
TO0010516_PLAS__mitmem	0.0	-2.0
R11099__chlo	0.0	1435.175680602585
RXN_11876__e_r_	0.0	-2.0
TO3000356_E_R___ermem	0.0	-2.0
R00181__nucl	0.0	-2.0
R08926__cytop	0.0	2.0
R05842__mito	0.0	-2.0
R00472__pero	0.0	680.4454202683376
R00236__cytop	0.0	2166.7635209038835
T_FattyAcid__ermem	0.0027309543110950857	-2.0
R03646__cytop	0.0016655096909320686	-2.0
R03243__cytop	-0.0005582651359645465	2.0000000000002274
TR2000132_PLAS__ermem	-0.007452940048258327	2.0
R02355__chlo	0.0	-2.0
R11098__chlo	0.0	-2.0
R02247__e_r_	0.0	-2.0
R01231__cytop	0.0	2229.763520903878
R02433__cytop	0.0	2.0
R00465__cytop	-0.0015745081952717706	2.0
R00291__cytop	0.0003909010202267893	-2.0
R09656__chlo	0.00020658302790066736	-2.0
R01842__e_r_	0.0	-2.0
R02366__cytop	0.0	-2.0
EX_C02336__dra	0.0	1458.1756806025987
R00590__mito	0.0	-2.0
R07674__mito	0.0	2.0
R05578__cytop	0.0016676334315510167	-2.0
R07110__cytop	0.0	-2.0
R00158__mito	0.01248426564541052	-2.0
R04031__cytop	0.0	2.0
R00115__cytop	0.07332632121271204	-2.0
R04956__chlo	0.009692144211127593	-2.0
R12299__cytop	0.0	-2.0
R06521__chlo	0.0	-2.0
EX_C00032__dra	0.0	28399.709558818886
R12570__cytop	0.0	-2.0
R00434__nucl	0.0	-2.0
R05922__e_r_	0.0	-2.0
RXN_19210_V2__chlo	0.0	-2.0
R02619__cytop	0.0	-2.0
R07460__cytop	0.0	-2.0
EX_C00133__dra	0.0	503.05856020086503
TO0001430_PLAS__plas	0.0	4.0
T_CO2_V4__golmem	0.0	2.0
R09423__cytop	0.0	-2.0
R01547__chlo	0.0	2.0
TO3001154_PLAS__plas	0.0	-2.0
R08190__mito	0.0	-2.0
R03186__chlo	0.0	-2.0
EX_C00065__dra	0.0	1958.2342408034501
R05575__pero	0.0	-2.0
TI3000050_E_R___ermem	0.0	-2.0
R07044__chlo	0.0	-2.0
R04969__cytop	0.0	-2.0
EX_C05697__dra	-0.0	-2.0
R07237__chlo	0.0	-2.000000000003638
R00405__cytop	0.0	-2.0000000000038654
R04443__cytop	0.0	-2.0
TO0000365_PLAS__plas	0.0	26.0
R07015__cytop	0.0	-2.0
TI2903792_PLAS__mitmem	0.0	5.999999999996362
TO1100448_PLAS__plas	0.0	0.0
T_SLC25A17_V5__permem	0.0	7.275957614183426e-12
R00895__cytop	0.0	-2.0
R07011__cytop	0.0	-2.0
R07679__mito	0.0	6.0
RXN_13294__e_r_	0.0	-2.0
R09833__chlo	0.0	-2.0
T_Oxygen__plas	-0.7076559698818646	2.0
T_L_Serine__chlomem	-0.02000180424535743	2.0
R06263__e_r_	0.0	-2.0
R10634__mito	0.0	-2.0
R02747__extr	0.0	2.0
R01364__cytop	0.0	5050.28154877574
T_NADP__ermem	-0.028838812574145188	2.0
R08165__cytop	0.0	-2.0
EX_C07585__dra	-0.0	-2.0
R12461__nucl	0.0	-2.000000000014552
R10170__chlo	0.002246568638740644	-2.0
R01641__chlo	0.2210717902245789	-2.0
EX_C01801__dra	-0.0	-2.0
EX_C00068__dra	0.0	28923.513612051767
R01549__nucl	0.0	-2.0
R10634__nucl	0.0	-2.0
R02199__chlo	-0.0007824402671852113	2.0
R07674__cytop	0.0	2.0
T_AMP__golmem	0.0	2.0
R03460__chlo	0.001576691715312362	-2.0
R01049__mito	0.0	-2.0
R04737__mito	0.0	-2.0
R03353__e_r_	0.0	-2.0
R02291__chlo	0.003462799475452573	-1.9999999999959073
R00480__cytop	0.0	-2.0
R06366__cytop	0.0	-2.0
R03819__cytop	0.0	-2.0
EX_C18846__dra	-0.0	-2.0
R03661__cytop	0.0014262148318769782	-2.0
RXN_19210__chlo	0.0	94.696832831067
R07894__mito	0.0	-2.0
T_L_Isoleucine_V1__mitmem	0.0	-2.0
R09072__e_r_	9.13129139665926e-05	-2.0
R00251__cytop	0.0	-2.0
R03182__mito	1.8099491563375471e-06	-2.0
R12428__chlo	0.0	-2.0
R01794__cytop	0.0	36.0
TO1000314_PLAS__plas	0.0	-2.0
R07765__chlo	0.005041627750668716	-2.0
R06128__cytop	0.0	-2.0
R10687__e_r_	0.0	-2.0
R02053__cytop	0.0	-2.0
R01826__chlo	0.001576691715312362	-2.0
R07600__mito	0.0009998369633735247	-2.0
T_Orthophosphate__ermem	-0.0007116936975378193	2.0
R03875__nucl	0.0	-5.4569682106375694e-11
R00742__chlo	0.07277535797661551	-1.999999999996362
R04286__cytop	0.0	-2.0
R09372__chlo	0.0	-2.0
R00024__chlo	0.7624510046392169	-2.0
R05052__cytop	0.0	2.0
R01360__mito	0.0	132.0
TR0000026_PLAS__golmem	0.0	-2.0
T_L_Serine_V1__mitmem	0.0011801978889835099	-4884.2522686752945
R03778__mito	0.0	-2.0
R10548__nucl	0.0	-2.0
R00755__cytop	0.0	-2.0
EX_C00082__dra	0.0	8431.524803515113
R07897__pero	0.0	2.0
R00019__cytop	0.0	-2.0
R12376__cytop	0.0	-2.0
R08208__cytop	0.0	112.0
R12424__mito	0.0	-1.9999999999984084
T_Octadecanoic_acid__chlomem	0.004261712628337465	-2.0
R02887__chlo	0.0	-2.0
R00432__mito	0.0	-2.0
R11645__e_r_	0.0	10.0
T_NADH__chlomem	-0.2758663921310971	2.0
R02971__mito	0.0	-2.0
TR2900030_CHLO__chlomem	0.0	-2.0
R04849__e_r_	0.0	-2.0
R05220__mito	0.0	-2.0
R09368__cytop	0.0	-2.0
R02702__cytop	0.0	-2.0
R01829__chlo	-0.2210717902245789	2.0
R07899__pero	0.0	-2.0
R00093__chlo	0.0	4.0
R04203__pero	0.0	2.0
R01528__cytop	0.07461900303148153	-1.999999999998181
R07267__mito	0.0	-2.0
R03968__chlo	0.0	-2.0
EX_C02265__dra	0.0	8465.524803515113
T_L_Methionine_V1__mitmem	-3.6198983126750942e-06	2.0
R01086__cytop	0.0016655096909320686	-2.0
R04326__mito	0.0	0.0
T_IMP__chlomem	0.0	-2.0
TR0000966_PLAS__plas	0.0	2.0
TO1000610_PLAS__plas	0.0	-2.0
R00430__chlo	0.0	1893.2342408034492
R05819__chlo	0.0	-2.0
R00964__nucl	0.0	-2.0
R08193__cytop	1.994107089914416e-05	-2.0
R00369__cytop	-0.002168414070202616	2.0
R05506__pero	0.0	2.0
R04237__chlo	0.000986989123102023	-2.0
EX_C14819__dra	-0.0	-2.0
R04457__chlo	5.4135945774480765e-06	-2.0
R00248__chlo	-0.033532450755658166	2.0
R00517__cytop	0.0	2233.7635209038817
R03028__mito	0.0	0.0
R02163__mito	0.02146836096640217	-12.0
R04954__chlo	0.009692144211127593	-2.0
R01518__chlo	-0.0870369594549001	723.5878403012966
R01187__golg	0.0	-2.0
R01135__cytop	0.003578523735503082	-2.000000000001819
T_5_Methylthioadenosine_V1__ermem	-9.13129139665926e-05	2.0
R05259__chlo	0.0	-2.0
R00069__cytop	0.0	-2.0
R02889__cytop	0.0003396900527022144	-2.0
R06590__chlo	0.0	-2.0
T_Orotate__mitmem	0.006368155115142512	-2.0
TO1000129_PLAS__plas	0.0	-2.0
R01252__e_r_	0.0	-2.0
R00710__chlo	0.0	1062.1171204017232
R02164__mito	0.004204154404027882	-2.0
T__11Z_14Z__Icosadienoyl_CoA__ermem	0.0	-2.0
R04545__cytop	0.0	2231.76352090388
R04173__chlo	-0.022195917078526778	2.0
TI3000836_PLAS__plas	0.0	-2.0
R07178__chlo	0.0	-2.0
R03655__cytop	0.0005582651359645465	-2.0
R01827__mito	0.0	-2.0
R04952__mito	0.0	-2.0
R01163__cytop	0.0	0.0
R07395__nucl	0.0	-2.0
T_Oleoyl_CoA__ermem	0.0	-2.0
R00582__cytop	0.0	4.0
R00966__nucl	0.0	-2.0
R06514__cytop	0.0	-2.0
R01513__chlo	0.022195917078526778	-2.0
R05000__mito	5.121829769194619e-07	-2.0
TZ2900024_PLAS__chlomem	0.0007324715292695849	-2.0
EX_C00984__dra	-0.0	-2.0
R03090__chlo	0.0	-2.0
R01177__mito	0.0	2.0
R00174__cytop	0.0	-2.0
R01512__mito	0.0	-2.0
R04143__cytop	9.312286312293015e-05	-2.0
R07324__cytop	3.425085527226923e-05	-2.0
R01015__chlo	0.443386998720422	-2.0
R07891__mito	0.0	-2.0
R01392__cytop	0.0	-2.0
R04300__cytop	0.0	-2.0
R00935__pero	0.0	-2.0
R00187__mito	0.0	-2.0
R08300__extr	0.0	2.0
R04672__chlo	0.0	-2.0
RXN_13322__e_r_	0.00033479700973283375	-2.0
R02940__chlo	0.0	-2.0
TR0000034_PLAS__plas	0.0	2.0
R07512__chlo	0.00020658302790066736	-2.0
R01731__mito	0.0	0.0
R04844__e_r_	0.0	-2.0
R01569__e_r_	0.0	-2.0
R03311__cytop	0.0	-2.0
R12167__e_r_	0.0	-2.0
TO0000412_PLAS__vacmem	0.0	-2.0
R07893__chlo	0.0	2.0
R03482__e_r_	0.0	-2.0
R00925__cytop	0.0	-2.0
RXN_12994__e_r_	0.0027205882208473655	-2.0
R05818__chlo	0.0	-2.0
R09416__e_r_	0.0	-2.0
T_TCYNTtm__mitmem	0.0	-2.0
R10907__cytop	0.07461900303148153	-2.0
R01514__chlo	0.0	-2.0000000000004547
EX_C00183__dra	0.0	1014.1171204017301
R01185__cytop	0.0	-2.0
R04204__pero	0.0	-2.0
R03026__mito	0.0	2.0
TI3000535_PLAS__plas	0.0	28775.288385184227
EX_C00114__dra	-0.0	-2.0
R03920__cytop	0.0	1473.1756806025992
T_Ammonia_V3__permem	0.0	2.0
R12459__mito	0.0	-2.0
R04963__chlo	0.009692144211127593	-2.0
PKS_C40__cytop	0.0	30.0
R00256__mito	0.0	3422.2432547393732
TR0011456_PLAS__ermem	0.0	-2.0
R08743__cytop	0.0	-2.0
R00719__golg	0.0	-2.0
R12390__mito	0.0	-2.0
R07977__cytop	0.0	-2.0
R00716__cytop	0.0	2.0000000000004547
R04968__mito	0.0	-2.0
R12356__pero	0.0	-2.0
TO1000100_PLAS__plas	0.0	-2.0
R09832__chlo	0.0	-2.0
R04058__extr	0.0	4.0
R07083__chlo	0.0	-2.0
R08770__mito	5.121829769194619e-07	-2.0
R12416__e_r_	0.0	-2.0
R06063__cytop	0.0	-2.0
R10619__cytop	0.0	2.0
R05286__cytop	0.0	-2.0
R00216__cytop	0.0	2869.184694538506
R00257__cytop	0.0	2229.7635209038854
T_FADH2_V2__mitmem	-0.030195187958771214	2.0
R02746__extr	0.0	2.0
R03140__chlo	0.003846359101701192	-882.9504537350599
R02016__chlo	0.02626769833404463	-44.0
R01770__cytop	0.0	-2.0
R10994__chlo	0.0	-2.0
RXN_11959__e_r_	0.0	-2.0
R00768__cytop	1.994107089914416e-05	-2.0
PKS_C81__cytop	0.00016356146123019531	-2.0
R01123__chlo	0.0	0.0
R00087__mito	0.02807219089076424	-4.0
R00310__chlo	7.172680396995347e-07	-2.0
RXN_16096__e_r_	0.0006883018461830643	-2.0
R00963__cytop	0.0	2107.7635209038854
R00197__mito	0.0	542.058560200865
R07531__chlo	0.0	-2.0
R07003__e_r_	0.0	-2.0
R08343__e_r_	0.0	-2.0
R00200__chlo	0.0	1895.2342408034492
T_Palmitoleoyl_CoA__ermem	0.0	-2.0
R05234__cytop	0.0	-2.0
R04920__e_r_	0.0	-2.0
TO3001378_PLAS__plas	0.0	-2.0
R00548__cytop	0.0	2695.822081104743
R01317__cytop	0.0	41120.73659051882
R05237__cytop	0.0	-2.0
RXN_12754__chlo	0.0	0.0
T_Arachidonyl_CoA__ermem	0.0006883018461830643	-2.0
EX_C00049__dra	0.0	3349.2432547393723
T_L_Tyrosine__chlomem	5.886346268191289e-07	-2.0
PRISM_solar_exo__extr	1.0	-19.567802931419422
R11308__vacu	0.0	-2.0
R02124__cytop	0.0	2.0
R03314__mito	0.0	-2.0
R02434__cytop	0.0	-2.0
R09450__pero	0.0	-2.0
R08358__cytop	0.0	-2.0
R00238__pero	0.0	2.0
R08306__cytop	0.0	-2.0
TI3000298_PLAS__plas	0.0	4461.527041807763
EX_C02380__dra	-0.0	-2.0
R06520__e_r_	0.0	-1.000000000003638
R10035__e_r_	0.0	-2.0
R07463__chlo	1.0396890185650262e-06	-2.0
TZ2900065_PLAS__plas	0.0	0.0
R00120__cytop	0.0	10.0
T_3__4_Hydroxyphenyl_pyruvate__mitmem	0.0	3408.243254739373
R00708__cytop	0.0	2235.763520903882
R00572__chlo	0.0	1893.2342408034492
R00221__chlo	0.0	1433.175680602585
R03327__e_r_	0.0	2.0
R01968__e_r_	0.0	-2.0
R03429__nucl	0.0	-2.0
T_L_Aspartate__chlomem	0.007608605137670309	-2.0
T_L_Serine_V2__ermem	0.0	-2.0
R10179__mito	0.0032021958456797213	-2.0
T__9Z_12Z__hexadeca_9_12_dienoate__ermem	5.9476779649907776e-05	-2.0
T_NADtm__mitmem	0.0	2.0
R04144__cytop	0.006565491544078601	-2.0000000000002274
R00345__mito	0.026547528915583565	-5.999999999996362
R01083__cytop	0.003578523735503082	-2.0
R03330__nucl	0.0	-2.0
e_Protein__cytop	0.0025103317008842536	-1.999999999996362
R03051__chlo	0.004793846990687538	-2.0
R00131__cytop	0.0	75.0
R01072__cytop	0.006565491544078601	-2.0000000000004547
TI3000040_PLAS__mitmem	0.004856509396382898	-2.0
EX_C00794__dra	-0.0	-2.0
R07763__chlo	0.005041627750668716	-2.0
R05703__e_r_	0.0	2.0
R05577__cytop	0.0010687134736906496	-2.0
R03139__cytop	0.0	-2.0
R02236__cytop	0.0	0.0
TO0000017_PLAS__mitmem	5.429847469012641e-06	-2.0
R09366__cytop	0.0	-2.0
TO0000244_PLAS__plas	0.0	-2.0
R03220__chlo	0.0009877063911417224	-2.0
R00066__chlo	2.7067972887240382e-06	-2.0
R04743__mito	0.0	2.0
R03869__mito	0.0009998369633735247	-2.0
R07079__chlo	0.0	-2.0
T_CoA_ADP__mitmem	0.0	0.0
R02519__cytop	0.0	-2.0
RXN_11881__e_r_	0.0	22871.389716006808
TO0000255_PLAS__chlomem	0.000986989123102023	-2.0
EX_C00076__dra	-0.0	-2.0
R07059__cytop	0.0	-2.0
EX_C04230__dra	-0.0	-2.0
R01526__cytop	0.0	-2.0
R00006__chlo	0.004793846990687538	-2.0
TO1101242_PLAS__plas	0.0	0.0
R07060__cytop	0.0	0.0
R00754__cytop	0.0342460232257751	-2.0
TO0000438_PLAS__vacmem	0.0	-2.0
R01080__cytop	0.0	-2.0
R11100__mito	0.0	-2.0
EX_C01885__dra	-0.0	-2.0
R09503_V1__chlo	1.0	-388.7873313242744
EX_C00525__dra	-0.0	-2.0
R09502__chlo	0.05395511770875759	-46.0
R04831__e_r_	0.0	-2.0
TO1100082_PLAS__plas	0.0	0.0
PKS_C143__cytop	0.00016356146123019531	-2.0
R07899__mito	0.0	-2.0
R08344__chlo	0.0	-2.0
R05615__mito	0.0	-2.0
R02091__cytop	0.0	2233.7635209038817
R09372__mito	0.0	-2.0
R01005__e_r_	0.0	-2.0
R08293__e_r_	0.0	-2.0
PRISM_red_LED_array_653nm__extr	0.0	2.7120240954997863
R02019__cytop	0.0	-2.0
R05286__chlo	0.0	-2.0
EX_C00187__dra	-0.0	-2.0
R12459__nucl	0.0	-5.093170329928398e-11
R12424__chlo	0.0	-1.999999999996362
R09450_V1__pero	0.0	-2.0
R02354__e_r_	0.0	-2.0
R07087__e_r_	0.0	-2.0
R04922__golg	0.0	-2.0
R02464__e_r_	0.0	-2.0
TO1000023_PLAS__plas	0.0	-2.0
R04972__chlo	0.0	-2.0
T_FAD_V1__permem	-0.052021603043262685	2.0
RXN_12969__e_r_	0.0	-2.0
R00922__pero	0.0	-2.0
R11945__mitmem	0.522911537821349	-2.0
R00996__mito	0.0	4012.3018149402333
R10116__chlo	0.0	-2.0
R02668__cytop	0.0	-2.0
R02683__mito	0.0	-2.0
R02569__chlo	0.006217206725765983	-2.0
R05070__mito	0.0	-2.0
T_CDP_Choline_V1__golmem	0.0	2.0
R01127__cytop	-0.007122716991024582	2.0
R08175__mito	0.0	-2.0
TR2900128_PLAS__mitmem	-0.008887048953924313	2.0
